comment,label,label_id
کباب لاستیک نپخته برنج کاه خارجی!,SAD,1.0
غذا نسبتا گرم بود و به موقع رسید تنها نکته مثبتش همین بود متاسفانه کباب برگ اصلا مزه دار نشده بود و فوق العاده بد مزه بود جوجه‌اش خیلی خیلییی معمولی و فقط کباب کوبیده‌اش میشه گفت قابل خوردن بود وامتیاز متوسط و میتونم بهش بدم غذا‌ها با یه بسته بندی بد و مچاله شده به دستمون رسید و یه کار مثبتی که رستوران انجام داد این بود که سوپ و تو نایلون جدا گذاشت وگرنه غذا یه آشی میشد واسه خودش واقعا متاسفم بابت اعتمادی که به این رستوران کردم و حیف پولی که بابت این غذا داده شد.,SAD,1.0
به طور قطع باز هم از اینجا غذا سفارش می‌دم,HAPPY,0.0
خیلی عالی بود مخصوصا سس سالاد ویژه سبز و نان سیر.,HAPPY,0.0
بسته رو ناقص تحویل دادید یه نوشیدنی باهاش بود نفرستادید این چه وضع سرویس دادن,SAD,1.0
شیرینی مونده بود تازه نبود,SAD,1.0
برای اولین بار بود از این فست فود غذا گرفتم و اعتماد کردم به نظر دیگران، که البته غذا هم خوب بودش,HAPPY,0.0
کیک هویج که خمیر و‌نپخته بود واقعا غیر قابل خوردن بود … کروسان هم که کیفیتش نسبت به سری قبل که خریدیم ۰ شده بود … واقعا انتظار این حجم از بی کیفیتیو از اینجا نداشتم,SAD,1.0
پیتزا هاتون عالی بود ولی دیشب که گرفتم انقدر بد بود که یک لحظه فکر کردم از جای دیگه سفارش دادم!!!,SAD,1.0
خوب بود زود رسید فقط چرا کرایه رو افزایش دادین از هزار ب سه هزار؟ اینجوری که از سوپر محل خرید کنیم راحتتر و ب صرفه‌تر میشه,HAPPY,0.0
کیفیت غذاها به نسبت قبل بسیار پایین امده پیتزا سیر و استیک واقعا بد مزه و بی کیفیت بود.,SAD,1.0
در قسمت توضیحات نوشته بودم که نوشابه قوطی چی باشه و بقیه جاهایی که سفارش میدادم همیشه بهش‌توجه میکردند و درست میفرستادن اما فست فود سیب به قسمت توضیحات سفارش توجه نکردن و نوشابه اشتباه ارسال شد,SAD,1.0
غذا خوراک مرغ سفارش دادیم حجم غذا خوب بود ولی همه مخلفات روی هم ریخته شده بود و شکل خوبی نداشت و اب مرغ خیلی زیاد بود و مرغ له شده بود در اب مرغ,SAD,1.0
از چیکن برگرهای قبلی خیلی بهتر بود مرسی,HAPPY,0.0
نوشابه به جای ٤ عدد ٢ عدد فرستادند,SAD,1.0
متاسفانه این قنادی شب من رو خراب کرد، سفارش رو که ثبت کردم بعد از حدود یک ساعت که هم تایم سفارش تموم شده بود و تاخیر هم اعلام کرده بودم از شماره‌ی شیرینی فروشی به من زنگ زدن و یه خانومی با لحن بسیار بد و طلبکارانه گفت ما یه دونه از سفارش شما رو داریم و وقتی گفتم حدود یک ساعت گذشته و تایم سفارش تموم شده گفتن نه همین الان به ما اعلام کردن!!!!! واقعا متاسفم برای پرسنل این قنادی که نه تنها ذره‌ای مشتری مداری بلد نیستن که در صورت اشتباهشون طلبکارم هستند و اسنپ فود رو مقصر میکنن. مطممئنا و قطعا اگه مجبور نبودم سفارش رو کنسل میکردم. ولی رفتار پیک اکسپرس خیلی خوب بود ممنون ازشون,SAD,1.0
ممنون از دقت نظر و کیفیت خوب,HAPPY,0.0
مایع دستشویی نذاشته بودید,HAPPY,0.0
پیتزا باروژ فوق العاده بد بود همیشه از باروژ میرداماد میگرفتیم ولی اینبار زودفود ما رو برد باروژ الهیه و واقعن پیتزاش بد بود.,SAD,1.0
سرد بودن غذا و دیر رسیدنش به کنار از کوپن سوپ رایگان استفاده کرده بودم به جای تخفیف ۱۵درصدی اولین سفارش، ولی سوپ برام ارسال نشد! در واقع نه سوپی اومد و نه تخفیفی گرفتم! ک این قضیه اذیتم کرد,SAD,1.0
فقط یکمی طول کشید خوشمزه ست همیشه غذاهاشون,HAPPY,0.0
سلام نان سنگک باید ابتدا خشک شود و از داغی بیفتد تا خمیر به دست مشتری نرسد، تشکر از شما,HAPPY,0.0
مثل همه این چند سال عالی,HAPPY,0.0
سریع رسید. موارد یکسان بود با سفارشم. دستتون درد نکنه. تخفیفها عالی بود,HAPPY,0.0
بسیار عالی کیفیت. طعم. کمیت مطلوب متشکرم,HAPPY,0.0
خیییلی چسبید دستتون درد نکنه خسته نباشید,HAPPY,0.0
خیلی خوب بود ولی قیمتا زیادی گرون بود,HAPPY,0.0
بستنی‌ها اب شده بود,SAD,1.0
سفارشمون زودتر از زمان مقرر رسید. برخورد پیک مناسب بود. داشتن کارتخوان خیالمون رو براب پرداخت راحت کرد. کیفیت غذا هم خوب بود. در مجموع راضی بودیم.,HAPPY,0.0
کیفیت هالوچیز فرایز واقعا بد بود. اولا که پیک وقتی آورد درش باز شده بود و ریخته بود تو بسته بندی و کاملا محتویاتش ریخته شده بود بیرون از ظرفش. دوما کیفیتش واقعا بد بود. پنیر اصلا پنیر نبود یه تیکه‌های سفیدی لا به لای گوشت چرخ کرده بود. سس هم به قدری شور و ترش مزه بود که ما کلا سسش رو ریختیم دور و سیب زمینی ش رو خالی خوردیم. واقعا عجیب بود از شیلا. هات داگ هم به قدری شور بود که نصفش به زور خورده شد. ‌ اصلا برای خرید دوباره شیلا رو انتخاب نمی‌کنم دیگه,SAD,1.0
نظرات رو خوندم باورم نمیشد کیفیت امده باشه پایین، وقتی خوردم فهمیدم واقعا افدزاح شده,SAD,1.0
سلام - نوشابه‌اش واقعا گرم بود,SAD,1.0
به طور کلی خوب بود اما مواد داخل ته چین کم بود,HAPPY,0.0
غذا بسیاااار سرد بود,SAD,1.0
عالی بود هم همکاری بابت درخواست من هم کیفیت غذا و هم متریال غذا، صد در صد از مشتریای دائم این فست فود خواهم شد,HAPPY,0.0
کیفیت مواد استفاده واقعا پایین بود و نان پیتزا خمیر شده بود,SAD,1.0
شیرینی‌ها را بسیار بی سلیقه و درهم داخل جعبه گذاشته بودند. همچنین شیرینی‌ها با عکسشان تفاوت داشتند. واقعا از نیشکر توقع نداشتم. من مهمان داشتم و خیلی ضایع شد.,SAD,1.0
خیلی خوب بود به موقع و داغ رسید ممنون,HAPPY,0.0
قاشق و چنگال همراه غذا نبود,HAPPY,0.0
داخل جعبه یک و نیک کیلویی گذاشتین و یک ردیف از جعبه خالی بود. حقیقتا چطور میشه این شیرینی رو جایی برد؟!,SAD,1.0
با سلام. نسبت به دفعات پیش خیلی کم ملات و … بود. با تشکر,SAD,1.0
کیفیت کباب ترکی متوسط بود. اما خمیر پیتزا طعم نامناسبی داشت و درست پخته نشده بود. ویژگی پپرونی کمی تند بودنش است که اصلا چنین چیزی در پیتزا احساس نمیشد. سس‌های همراه غذا بی مایه و آبکی بودند. سیب زمینی کیفیت بسیار پایینی داشت، سوخته یا سبز بود.,SAD,1.0
من سفارش رست بیف دادم ولی شما برام مرغ فرستادین از باروژ کمی بعیده چنین اتفاقی,HAPPY,0.0
اگر امکان سفارش میکس از محصولات باشه خیلی بهتره,HAPPY,0.0
خوشمزه بود مخصوصا سس هاتون,HAPPY,0.0
خسته نباشین عالی ممنون,HAPPY,0.0
دفعات قبلی کیفیتش بهتر بود و شکل دایره داشت جالبتر بود,HAPPY,0.0
حجم غذا خوب بود، طعم جوجه هم خوب بود.,HAPPY,0.0
به رستوران بگید برای غذای پوتین وه نوشته سیب زمینی با سوسیس ۲۰ هزار تومنم داره پول میگیره لااقل ۱ دونه سوسیس کامل بریزه. سیب زمینی سرخ شده بود فقط. پیتزا هم خیلی شور بود. گوشت هات داگ هم مونده و شور بود,SAD,1.0
پیتزا مرغ تنوری فوق العاده بود. بسیار طعم خوبی داشت. پیتزا گوشت و قارچ هم خوشمزه بود. مرغ سوخاری پنج تکه از لحاظ ادویه و تندی خوب بود ولی مرغ‌ها بسیار بد بودند و سیاه شده بودند و در کل به درد نخور بود. فیله سوخاری بهتر از مرغ پنج تکه بود ولی اون هم بسیار سفت بود.,HAPPY,0.0
شیرینی کشمشی سفارش دادم. خیلی عالی بود. هم داغ بود هم شیرینی اش اندازه. من که راضی بودم,HAPPY,0.0
شیرینیها به هم ریخته و له شده بود,SAD,1.0
مغز نیمه بود و نان بسیار کم,HAPPY,0.0
بسیار بسیار کهنه و بیات بود، تولد هم داشتیم کاملا آبروریزی شد، هم هزینه کردیم هم حرص خوردیم هم آبرومون رفت، متاسفم براتون,SAD,1.0
پیتزا خوشمزه و عالی قارچ سوخاری از نظر تعداد زیاد و از نظر مزه معرکه بود فیله و سیب زمینی حرفی نداشت,HAPPY,0.0
نان سرد بود مقدار گنجد خیلی پایین در صورتی که من سفارش کنجد زیاد دادم,SAD,1.0
مثل همیشه خیلی سریع و کامل,HAPPY,0.0
من از مشتری‌های قدیم پرپروک بودم امشب اصلا از غذا راضی نبودم غذا سرد بود بنظر اصلا تازه نبود کیفیت بسیار پایین حجم غذا بسیار کم و بدون مواد پیتزا پنجره یکسری از مواد فقط از کنارش رد شده بودند مطمئنا دیگر از پرپروک خرید نخواهم کرد,SAD,1.0
از پیک راضی نبودیم. تا آمدیم در را با کنیم کیسه را انداخت به دستگیره در و با سرعت رفت و در اصل چرخیدن دستگیره، کیسه افتاد زمین. یعنی ۱۰ ثانیه هم صبر نکرد.,HAPPY,0.0
امروز عالی بود. با اینکه راهش به ما دوره بازم داغ و خوب بود.,HAPPY,0.0
کوکتل فنجونی له شده بود و ظاهر خیلی بدی داشت انگار که از دست راننده افتاده باشه ولی لطیفه خوب بود,SAD,1.0
چلو کباب مخصوص راد فوق العادست,HAPPY,0.0
سس ارسالی کنار ساندویچ خیلی تند بود,HAPPY,0.0
دفعه اول و اخرم بود از اینجا چیزی گرفتم هم حجمش کم بود نسبت به قیمتش هم مزش در کل واقعا بد بود,SAD,1.0
طعم پیتزا که عاااالی بود واقعا،، اندازه‌اش هم خیلی خوب بود،، و البته که خیلی زود و گرم به دستم رسید ممنون از سرویس دهی عالی تون,HAPPY,0.0
قیمتش یذره بالا بود ولی ساندویچش خوب بود.,HAPPY,0.0
زمان ارسال سفارش واقعا سریع بود اما آبمیوه بیشتر یخ بود,HAPPY,0.0
ابمیوه ارسال شده بدمزه‌ترین آبمیوه‌ای بود که ممکنه در یک سوپر مارکت وجود داشته باشه,SAD,1.0
غذا خیلی دیر رسید ک سرد شده بوده غذا هیچ طعم خاصی نداشت در کل افتضاح بود,SAD,1.0
دومین سفارش سوخاریم بود و عالی بود ممنونم,HAPPY,0.0
قارچ و پنیر فقط تو محتویات نوشته شده، توی ساندویچ قارچ و پنیری ندیدم من,SAD,1.0
هر بار خرید میکنم دو یا سه قلم از خرید رو ندارن لطفا منوی خرید رو بروز کنید.,HAPPY,0.0
متاسفانه بجای شکلات هیس نوع دیگه‌ای ارسال کرده بودن.,SAD,1.0
به نظرم اصلا ارزش خرید نداره,SAD,1.0
بسیار بسیار معمولی و بی طعم اصلا این قیمت نمی‌ارزه,SAD,1.0
خیلى عالیه من که خیلى دوست داشتم فقط سیب زمینى رو یادشون روفت بفرستن,HAPPY,0.0
همچین جوجه ایی از هانی بعید بود نه طعم خوبی داشت و هم سوخته بود. واقعا متاسفم.,HAPPY,0.0
با اینکه تاکید کرده بودم که لطفا سالم برسه باز همه شیرینی‌ها ریخته بوده بودن رو همدیگه,SAD,1.0
شور بود و میشه گفت هیچ مرغی نداشت، دقیقا ۳ تیک مرغ نگینی خیلیییی کوچیک داشت فقط,SAD,1.0
این چندمین باره من سفارش شیرینیم از اکلر رو از اسنپ فود، با شیرینى خراب و توهم و درب و داغون تحویل میگیرم! یعنى پیکتون فرق جعبه شیرینى رو با چیزاى دیگه نمیدونه؟؟ بسته بندى اکلر هم مناسب نیست، از پاکتهاتون بجاى فروش براى بسته بندى بهتر استفاده کنید بهتر نیست؟ زشت نیس پاکت گذاشتین برا فروش؟؟؟؟,SAD,1.0
ممنون از خدمات اسنپ فود,HAPPY,0.0
اصلا ارزش پولی که براش دادمو نداشت,SAD,1.0
دو قدم راه از چهارراه ولیعصر تا فلسطین ۳۰ دقیقه طول نمی‌کشه. پیاده کلا ۵ دقیقه است. ضمنا رو برگه سفارش دریافتی آدرس کامل نزده بودند که باعث سرگردانی پیک شده بود.,HAPPY,0.0
کوبیده سفارش دادم که برنجش فوق العاده شور بود من که راضی نبودگ,SAD,1.0
غذاسرد بود موادپیتزا هم کم بود,HAPPY,0.0
عالی بود گوشت کوبشم خوب بود:)))),HAPPY,0.0
کیفیت خوب بود اما واقققققعا حجمش کم بود! واقعا نصف پولی که دادم ارزش خریدامو داشت!!,SAD,1.0
کیفیت پایینتر از متوسط,SAD,1.0
ساندویچ خیلی داغون و شکسته بود نون باگت,SAD,1.0
یک کیلو سفارش داده شد ولی نیم کیلو آورده شد. با پیگیری نیم کیلو دیگر را هم آوردند ولی در کیسه فریزر تحویل دادند. ضمنا شیرینی تازه هم نبود.,SAD,1.0
من بار دوم هست که خرید میکنم و دفعه قبل راضی بودم چون داغ و تازه بود ولی اینبار بیات شده بود وقتی به دستم رسید,HAPPY,0.0
کیفیت غذاهاتون خیلی خوب بود. ولی برای کباب مخلفات نذاشتید. هر سری ک من سفارش دادم، مخصوصا گوجه,HAPPY,0.0
با توجه به مسافت بسیار نزدیک با فست فود متاسفانه هر دو سفارش کاملا سرد بود,SAD,1.0
غذا بی کیفیت و خیلی تند بود اصلا پیشنهاد نمی‌کنم,SAD,1.0
با سلام سه دفعه تا حالا از اینجا خرید کردم و هر دفعه همه چی عالی و تاریخ اجناس که برام خیلی مهمه همگی تازه بوده,HAPPY,0.0
قیمت عالی! کیفیت خوب! پیک خوب و با شخصیت! ممنون.,HAPPY,0.0
به جای این همه کاغذ حداقل حجم غذا درست میکردید. کاغذ نمیشه خورد.,SAD,1.0
دیر رسید اصلا چیزبرگز نبود! اسمش بود اما اصلا مزه برگر نمیداد پنیرم نداشت، شما فکر کن گوشت خیلی قطوری که کاملا پخته نشده رو به شیوه کباب تابه‌ای با مزه رب گوجه بپ-ن-به جای چیز برگر بهت بدن!,SAD,1.0
عالی بود و تازه,HAPPY,0.0
الآن که دارم نظر مینویسم در حال خوردن غذام برنج عالییییییه کباب خوبه فقط یکم بیشتر باید پخته بشه بورانیم عالیه مرسی از زحماتتون,HAPPY,0.0
پیتزا میکس حرف نداره. عالی پیتزا افریکانا هم خیلی خوشمزه بود. برخلاف بعضی جاها مرغ طعم دار شده بود و مزه و بوی بد نمیداد. این دفعه دوم بود که از سیب غذا میگرفتم خیلی راضی بودم. شدم مشتری ثابتتون,HAPPY,0.0
خیلی خیلی دیر رسید جواب خودمم میدونم که ارسال با اسنپ اکسپرس بوده بخاطر همین دیر رسیده اما واقعا ناراضی بودم از زمان ارسال و اسنپ فود باید این مشکل رو برطرف کنه,SAD,1.0
گوشت (مثلا استیک) خیلی بو میداد,SAD,1.0
من یک کیلو حلیم سفارش دادم ولی ٧٠٠ گرم بدستم رسید امیدوارم رسیدگی بشه,SAD,1.0
نامی نو عالیه هیچوقت از سفارشم پشیمون نشدم,HAPPY,0.0
غذای خوب، کیفیت و با حجم مناسبی بود. گرم و در بسته بندی بسیار خوب به دستم رسید.,HAPPY,0.0
عالی مثل همیشه هم کیفیت سالاد خوب بود هم به موقع رسید هم مقدارش اونقدر هست که کاملا سیر بشی،,HAPPY,0.0
لواشک خوشمزه و تازه بود ولی حجمش از چیزی که انتظار داشتم کمتر بود …آلوچش هم حجمش خیلی کم بود هم مزش خیلی خوب نبود …آب هندونه عالیییی بود و تقریبا نیم ساعته به دستم رسید,HAPPY,0.0
جالبه یکبار نشد سفارش بدم یک چیزی کم نیاد,SAD,1.0
متاسفانه غذا سرد رسید و پیتزا به هم ریخته بود,SAD,1.0
حجم غذا بسیار کم بود و بسته بندی هم نامناسب، نان هم تازه نبود. همین غذا با همین قیمت تا چند هفته پیش با بسته بندی مناسب و حجم و کیفیت خوب فرستاده می‌شد. اما الان اصلا اون کیفیت رو نداره. متاسفم نمیدونم باید چی بگم,SAD,1.0
قبلا خیلی کیفیتشون خوب بود ولی این دفعه که برام نون اوردن کلا خمیر و نون‌ها رو داغ گذاشته بودن توی پلاستیک و کلن خیس شده بود. خیلی هم نا مرتب بود. لطفا پیگیری کنید,SAD,1.0
این چه اجیل چهار مغز با پوستی هست که داخلش تخمه ژاپنی و تخمه کدو فراوان دارد!!!!!!!!!,SAD,1.0
طعم غذا از بی مزگی حال آدم رو بد میکرد,SAD,1.0
من همیشه شیرینی نگرو سفارش میدم ولی متاسفانه شیرینیتون امروز تازه نبود,HAPPY,0.0
واقعا عالی و‌خوشمزه، دقیقا همونی که انتظار داشتم، ممنون و بسیار داغ به دستم رسید,HAPPY,0.0
خیلی عالی و خوشمزه ممنون,HAPPY,0.0
کاملا ساده و آب پز بود و هیچ طعم خاصی نداشت و خشک,SAD,1.0
با سلام، کیفیت و تازگی شیرینی‌ها خوب بود و چون تعداد شیرینی‌ها در قوطی کم بود و وجود فضاهای خالی باعث شده بود شیرینی‌ها کاملا به هم بخورند، خامه شیرینی‌ها به هم خورده و کلا به در قوطی مالبده بود. به ن,SAD,1.0
با اینکه در قسمت توضیحات نوشته بودم باز هم کیک تکون خورده به دستم رسیده و سالم نیست,SAD,1.0
از ده لقمه پیتزا پنجتاش خمیر پیتزا خالی بود,SAD,1.0
پیتزا سیب یکی از بهترینای تهرانه به خصوص پپرونی هاش فقط دوتا نکته درباره سفارش امشبم وجود داشت، پنیر سیب زمینی به جعبه چسبیده بود و فقط این دفعه هم نبود دفعات قبل هم همینجور بود، از نظر من بهتره که واسه وقتی ارسال میشه غذا پنیر وسط سیب زمینی هم قرار داده بشه پیتزا هم زیادی تو فر مونده بود و سوخته بود یکم پنیر ولی مثل همیشه مزش عالی بود با تشکر,HAPPY,0.0
دور هات داگ باید کاغذ یا فویل آلومینیوم باشه حتما,SAD,1.0
غذا پس ۱:۴۵ دقیقه و بعد از ۳ مرتبه پیگیری رسید و برنامه مهمانان به کلی خراب شد. کیفیت مثل همیشه خوب بود.,HAPPY,0.0
کاش وقتی کنارش سس گذاشتید توی خودش سس نزنید چون ممکنه یکی سس سفید دوس نداشته باشه ولی. در کل عالی بود,HAPPY,0.0
عالی مرغ لیمویی خوش طعم و حجم زیاد ادویه سیب زمینی خوشمزه ساندویج اندازه و سبک که بیشتر به نوع نون برمیگرده,HAPPY,0.0
یه همیرگر یساعت طول کشید!!!,SAD,1.0
خیلی تازه بود خیلی سریع رسید وزنش هم دقیق بود ممنون,HAPPY,0.0
این کیفیت سرویس رو حفظ کنید لطفا,HAPPY,0.0
غذا می‌بایست همراه با سالاد شیرازی میبود که نبود تاخیر بسیار زیاد که قطعا بنده و همکارانم به هیچ عنوان سفارشی نخواهیم داشت نسبت به حجم غذا مبلغ دریافتی زیاد است و تقریبا طعم مایه ماکارونی داشت تا لوبیا پلو,SAD,1.0
سیب زمینی‌ها سوخته بود و کیفیت نداشت. مرغ هم بیشتر از چیزی که در عکس هست گریل شده بود. نکته مثبت قیمت مناسب غذا بود.,HAPPY,0.0
با تشکر شما به خوبی مزه خوراک هارو تنظیم میکنید که دلچسبه فقط ابتدا یا انتهای ساندویچ رو خالی نذارید ممنون,HAPPY,0.0
متاسفانه قسمت‌های مختلف نان ضخیم بود که کاملا حالت خمیری داشت و قسمت‌های با ضخامت کمتر شدیدا سوخته و بی کیفیت بود,SAD,1.0
کیفیت بسیار افتضاح بود. قبلا از آیدا پلاس خرید کرده بودم ولی اینجوری نبود. ژامبونش خمیر بود. خیلی بد. خیلی بد,SAD,1.0
عالی بود طعم پاستا بی نظیر بود اسنک هم خیلی خوب بود تشکر,HAPPY,0.0
نسبت به دفعات قبل متاسفانه کیفیت کمی پایین امده بود و بوی روغن سوخته به مشام میرسید,SAD,1.0
همه موارد خوب و عالی بودن؛ طعم پیتزا فوق العاده بود؛ غذا گرم رسید برخورد پیک بسیار عالی بود ممنونم از چیزفود,HAPPY,0.0
از سفارشم راضى بودم. پیتزا طعم خوبى داشت و باکیفیت بود. ولى میتونست محتویاتش کمى بیشتر باشه و گرمتر به دست مشترى برسه. درکل همیشه شیلا رو ترجیح میدم,HAPPY,0.0
خیلی خشمزه بود واقعا و اصلا بوی گوشت بدی نمیداد اندازشم کاملا مناسب بود. به موقع هم تحویل داده شد. فقط اگه دارچین نداشت همه چیش عالی بود. کاش توی ترکیبات مینوشتید دارچین داره تا کسی که دوست نداره توی توضیحات بگه دارچین نریزید. ممنون,HAPPY,0.0
واقعا غذای بدی‌بود اصلا هیچ مزه ایی نداشت خیلی خشک‌بود,SAD,1.0
خیلی خوشمزه بود ولی قیمت کمبود زبان است نسبت له محتویاتش,HAPPY,0.0
من اصلا طعمشو دویت نداشتم. شیره خیلی کمی داشت. خمیرش خیلی خشک بود. محتویات داخلش کم بود و خشک. بیشتر خمیر بود تا مغزیجات.,SAD,1.0
من پنیر کم چرب سفارش دادم جفتش رو پر چرب اورد که به هیچ درد من نمی‌خورد,SAD,1.0
خیلی مزه سیب نداشت,HAPPY,0.0
سرد بود غذا با اینکه مسافتی کم بین رستوران و خونه بود,HAPPY,0.0
گوجه و خیارشور نداشت,SAD,1.0
خوشمزه بود و دقیقا رأس ساعت انتخابی رسید,HAPPY,0.0
همه چی درجه یک,HAPPY,0.0
خوب بود فقط نونش تعریفی نداشت,HAPPY,0.0
زمان تحویل حدود ۱ ساعت و بیست دقیقه بود.,SAD,1.0
ممنون از ارسال سریع زیر سی دقیقه تحویل شد,HAPPY,0.0
کیفیت و ارسال عالی. دمتون گرم,HAPPY,0.0
سلام تمام شیرینی داخل جعبه بهم ریخته جعبه شیرینی هم داغون شده,SAD,1.0
خیلی بد، سالاد بسیار کهنه بود کاهو‌ها همه نارنجی شده بود قابل خوردن نبود,SAD,1.0
پرشین چیکن برگر خیلی خیلی خوشمزه بود. ففط برای کسایی که غذای شیرین دوست ندارن یکم نونش مزه شیرینی میداد,HAPPY,0.0
قیمت مناسب، مزه و کیفیت نان پیتزا پایین,HAPPY,0.0
کیفیت و طعم غذا خیلی خوب است، فقط چند تا نکته، ۱- قاشق چنگال نگذاشته بودن ۲- با اینکه فاصله ما تا رستوران بسیار کم است (۱۰دقیقه پیاده) ۲۵۰۰ تومان پول پیک به نظرم کمی زیاد است، چون قبلا رایگان برای من میفرستادن ۳- غذا کمی سرد بود. با تشکر,HAPPY,0.0
کیفیت غذا به شدت پایین بود,SAD,1.0
کیفیت خوب ولی سرد بود,HAPPY,0.0
درود بر شما بسیار عالی دستمریزاد,HAPPY,0.0
زیتون پرورده یخزده. برنج بسیار بی کیفیت. ظروف بی کیفیت. مرغ اکبر جوجه نپخته. شما هر چقدر ایراد بخواهید از غذای بی کیفیت این رستوران می‌توانید بگیرید اصلا پیشنهاد نمی‌کنم حتی برای امتحان,SAD,1.0
متل همیشه عالی بود,HAPPY,0.0
متاسفانه چیپس با توجه به قیمتش خیلی کم بود و غذاها تقریبا همه سرد بودند,SAD,1.0
بسته بندی خوب و باکیفیت,HAPPY,0.0
تعداد شیرینی در توضیحات ٨ عدد بود ولی برای من ٥ عدد ارسال شد که جالب نبود,SAD,1.0
بد بود واقعا از این خرید پشیمون شدم اون چیزی که سفارش دادم رو توی فاکتور حساب کردن و یه چیز دیگه فرستادن,SAD,1.0
همهچی عالی بجز تایم. همش یه خیابون فاصله دارن و ساندویچ هم با اینکه سرد بود ۱ ساعت طول کشید تا اوردن,HAPPY,0.0
همه چیز عالی ولی نایلون کوچک هست و اجناس له میشن لطفا یه فکری بکنید!,HAPPY,0.0
من ساندویچ رست بیف سفارش دادم و یه ساندویچ دیگه اومد پر از کالباس و کمی گوشت مرغ! اصلا راضی نبودم,SAD,1.0
گرم بود. پیک هم متشخص بود. بیشتر قارچ داخلش بود. دست و دلباز نبودن تو مواد داخلش,HAPPY,0.0
بعد از ثبت سفارش به من اعلام شد که کالای سفارش داده شده موجود نیست!,HAPPY,0.0
اصلا راضی نبودم. کیفیت غذا به شدت پایین بود. از آلپارو بعیده من همیشه از آلپارو سفارش غذا میدم. انقدر بد بود که حاضر نیستم یه بار دیگه امتحان کنم. خمیرش انقدر نازک بود که خشک شده بود و موادش هم نازک. در کل حس میکردیم داریم نون خشک میخوریم. سیب زمینیش هم مونده بود کامل. بماند که غذا هم سرد بود. اگه نوشابه و سس زیاااد نبود نمیدونم چطوری غذا رو میخوردیم. کاملا خشک بود,SAD,1.0
من براساس نظرات اینجا روانتخاب کردم. واقعا راضی بودم وحتما بازهم سفارش میدم,HAPPY,0.0
چون نان استفاده شده نازک هست، به نظرم بهتره سس داخل ساندویچ ریخته نشه و جداگانه سرو بشه.,HAPPY,0.0
با وجود نزدیک بودن مسیر اما باز هم ٩ هزار تومن جهت ارسال گرفته شد!!!!,SAD,1.0
کیفیت غذا خوب بود، اما بیشتر از ۱ ساعت و ۱۵ دقیقه زمان برد که یک عدد پیتزا و دوتا موهیتو برسه دستم، واقعا زمان ارسال زیاد بود,SAD,1.0
به موقع غذارو تحویل دادن غذا گرم و تازه بود و هم خیلی خوشمزه بود ممنونم,HAPPY,0.0
غذا خوب، تازه، گرم و خوشمزه بود با تشکر از مدیریت رستوران مهدی و همچنین تشکر ویژه از اسنپ فود,HAPPY,0.0
عالی بود واقعا هر بار سفارش میدم لذت میبرم چقدر حجم غذا مناسب فقط کیفیت این سالاد کلم هاتون خوب نیست اگر میشه کشمش هم توش بزنید,HAPPY,0.0
خیلی خشک بود نون و سرد بود واینکه حجمش خیلی کم بود درصورتی که دفعهی قبل سفارش داده بودم اینجوری نبود,HAPPY,0.0
متاسفانه کیفیت سیب زمینی نسبت به گذشته افت زیادی کرده بود. قارچ پیتزای آروستو هم طعم غیر تازه و نامطلوبی داشت.,SAD,1.0
متاسفانه کیفیت غذا همواره رو به سقوط هست.,SAD,1.0
برنجش که جالب نبود، سرد بود، ته چینش وارفته بود مزه زیاد جالب نبود,SAD,1.0
از کیفیت غذا و ارسال مناسب و به موقع رضایت داشتم.,HAPPY,0.0
افتضاح. قارچ برگر سفارش دادم فقط قارچ بود و همبرگر نون. هیچ مخلفاتی نداشت. کیفیت همبرگر بد,SAD,1.0
اگه یه جای پیتزا بهش بگیم نون سیر با تکه‌های گوشت بهتره چون اصلا شبیه پیتزا نیست و خمیر و پنیر فقط حیف پول,SAD,1.0
مرغها کاملا کهنه و مانده بود و برگر کیفیت مطلوب نداشت و حقیقتا همه را در سطل زباله ریختم,SAD,1.0
پپرونی‌های سیب فوق العاده هست,HAPPY,0.0
عدسی بی مزه بود، فقط عدس رو بدون ادویه پخته بودن، و تحویلش هم پس از اتمام زمان بود (دیر تحویل دادن). مزه آش و حلیم خوب بود,SAD,1.0
با سلام خدمت دوستان محترم این غدا به جد بدترین اکبر جوجه‌ای بود که تا به حال خورده بودم و با اینکه اولین باری بود که از این رستوران سفارش میدادم مطمئنا حتی دوست ندارم که هیچ کدوم از غذاهای دیگشونو امتحان کنم ولی دلایلمو از نارضایتیم می‌نویسم که شاید اصلاح بشه و یا دیگر دوستان تجربیات منو نداشته باشن: مرغ مونده، من هیچ جایی ندیدم که مرغ توی سس انار مونده باشه و بعد پخته بشه و سیاه باشه و ندیدم برای ارسال مرغ روی برنج باشه تا همه روغنش بره توی برنج و از هم تو ۲ تا ظرف نباشهو با اینکه ۲۰۰۰ تومن هم پول ظرف دریافت شده از برنجم هیچی نفهمیدم چون خیسه سس مثلا انارو روغن مونده جوجه بود.,SAD,1.0
ممنونم مثل همیشه عالی بود همه چیز. بستنیها آب نشده بودند. پیک مثل قبل زحمت کشید و سفارشات ما رو از پله‌ها آورد بالا. من خیلی راضی هستم. مرسی,HAPPY,0.0
خوشمزه بود. گرم و سریع هم رسید.,HAPPY,0.0
طعم خوبی داشت مخصوصا با نارنج,HAPPY,0.0
